ID                                       0x170c
Delivery_person_ID             COIMBRES010DEL03
Delivery_person_Age                   27.000000
Delivery_person_Ratings                2.900000
Restaurant_latitude                   11.003008
Restaurant_longitude                  76.975440
Delivery_location_latitude            11.093008
Delivery_location_longitude           77.065440
Order_Date                           04-03-2022
Time_Orderd                               22:25
Time_Order_picked                         22:30
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                    2.000000
Festival                                    Yes
City                              Metropolitian
Time_taken (min)                      42.000000
Name: 6789, dtype: object
