ID                                    0x382c
Delivery_person_ID             JAPRES17DEL01
Delivery_person_Age                20.000000
Delivery_person_Ratings             4.500000
Restaurant_latitude                26.892312
Restaurant_longitude               75.806896
Delivery_location_latitude         26.962312
Delivery_location_longitude        75.876896
Order_Date                        12-03-2022
Time_Orderd                            22:20
Time_Order_picked                      22:35
Weather conditions                       Fog
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   25.000000
Name: 43110, dtype: object
