ID                                        0x470
Delivery_person_ID               INDORES13DEL03
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -22.745049
Restaurant_longitude                 -75.892471
Delivery_location_latitude            22.805049
Delivery_location_longitude           75.952471
Order_Date                           21-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         19:40
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      25.000000
Name: 40288, dtype: object
