ID                                    0xc683
Delivery_person_ID             DEHRES14DEL01
Delivery_person_Age                36.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                30.319528
Restaurant_longitude               78.040267
Delivery_location_latitude         30.359528
Delivery_location_longitude        78.080267
Order_Date                        11-02-2022
Time_Orderd                            14:30
Time_Order_picked                      14:35
Weather conditions                       Fog
Road_traffic_density                    High
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   30.000000
Name: 14798, dtype: object
