ID                                    0xb455
Delivery_person_ID             SURRES11DEL02
Delivery_person_Age                29.000000
Delivery_person_Ratings             4.400000
Restaurant_latitude                21.157735
Restaurant_longitude               72.768778
Delivery_location_latitude         21.177735
Delivery_location_longitude        72.788778
Order_Date                        19-03-2022
Time_Orderd                            11:30
Time_Order_picked                      11:45
Weather conditions                       Fog
Road_traffic_density                    High
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   31.000000
Name: 7372, dtype: object
