ID                                      0x4c54
Delivery_person_ID             COIMBRES07DEL03
Delivery_person_Age                  29.000000
Delivery_person_Ratings               4.600000
Restaurant_latitude                  10.961850
Restaurant_longitude                 76.971082
Delivery_location_latitude           11.051850
Delivery_location_longitude          77.061082
Order_Date                          16-03-2022
Time_Orderd                              18:45
Time_Order_picked                        18:55
Weather conditions                       Sunny
Road_traffic_density                    Medium
Vehicle_condition                            1
Type_of_order                             Meal
Type_of_vehicle                     motorcycle
multiple_deliveries                   0.000000
Festival                                    No
City                                       NaN
Time_taken (min)                     18.000000
Name: 44858, dtype: object
