ID                                    0xc915
Delivery_person_ID             DEHRES07DEL01
Delivery_person_Age                39.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                30.362686
Restaurant_longitude               78.068890
Delivery_location_latitude         30.472686
Delivery_location_longitude        78.178890
Order_Date                        14-02-2022
Time_Orderd                            19:30
Time_Order_picked                      19:35
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   30.000000
Name: 20819, dtype: object
