ID                                    0x13c7
Delivery_person_ID             VADRES06DEL01
Delivery_person_Age                30.000000
Delivery_person_Ratings             3.700000
Restaurant_latitude                22.312790
Restaurant_longitude               73.170283
Delivery_location_latitude         22.422790
Delivery_location_longitude        73.280283
Order_Date                        08-03-2022
Time_Orderd                            19:10
Time_Order_picked                      19:25
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          2
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   32.000000
Name: 29061, dtype: object
