ID                                       0x4850
Delivery_person_ID                MYSRES06DEL02
Delivery_person_Age                   26.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   12.323994
Restaurant_longitude                  76.626167
Delivery_location_latitude            12.403994
Delivery_location_longitude           76.706167
Order_Date                           02-04-2022
Time_Orderd                               18:40
Time_Order_picked                         18:50
Weather conditions                       Cloudy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      25.000000
Name: 14534, dtype: object
