ID                                    0x232a
Delivery_person_ID             VADRES06DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                22.312790
Restaurant_longitude               73.170283
Delivery_location_latitude         22.422790
Delivery_location_longitude        73.280283
Order_Date                        12-03-2022
Time_Orderd                              NaN
Time_Order_picked                      23:30
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   37.000000
Name: 39435, dtype: object
