ID                                     0xb411
Delivery_person_ID             CHENRES11DEL02
Delivery_person_Age                 30.000000
Delivery_person_Ratings              3.900000
Restaurant_latitude                 13.064181
Restaurant_longitude                80.236442
Delivery_location_latitude          13.194181
Delivery_location_longitude         80.366442
Order_Date                         06-03-2022
Time_Orderd                             18:45
Time_Order_picked                       18:60
Weather conditions                     Stormy
Road_traffic_density                   Medium
Vehicle_condition                           1
Type_of_order                            Meal
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    34.000000
Name: 1984, dtype: object
