ID                                       0x32f9
Delivery_person_ID               JAPRES010DEL01
Delivery_person_Age                   23.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   26.921411
Restaurant_longitude                  75.793604
Delivery_location_latitude            26.961411
Delivery_location_longitude           75.833604
Order_Date                           11-03-2022
Time_Orderd                               12:55
Time_Order_picked                         13:10
Weather conditions                   Sandstorms
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      11.000000
Name: 24117, dtype: object
