ID                                       0x6a06
Delivery_person_ID             RANCHIRES04DEL01
Delivery_person_Age                   30.000000
Delivery_person_Ratings                4.400000
Restaurant_latitude                   23.359033
Restaurant_longitude                  85.325347
Delivery_location_latitude            23.369033
Delivery_location_longitude           85.335347
Order_Date                           30-03-2022
Time_Orderd                               10:50
Time_Order_picked                         11:05
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      22.000000
Name: 1653, dtype: object
