ID                                      0x8d3
Delivery_person_ID             INDORES20DEL02
Delivery_person_Age                 36.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 22.732225
Restaurant_longitude                75.874765
Delivery_location_latitude          22.752225
Delivery_location_longitude         75.894765
Order_Date                         09-03-2022
Time_Orderd                              8:30
Time_Order_picked                        8:35
Weather conditions                      Sunny
Road_traffic_density                      Low
Vehicle_condition                           0
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    23.000000
Name: 16743, dtype: object
