ID                                       0x33f7
Delivery_person_ID             RANCHIRES07DEL03
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   23.359407
Restaurant_longitude                  85.325055
Delivery_location_latitude            23.419407
Delivery_location_longitude           85.385055
Order_Date                           03-03-2022
Time_Orderd                               21:50
Time_Order_picked                         21:55
Weather conditions                        Sunny
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                              Meal
Type_of_vehicle                         scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      18.000000
Name: 27700, dtype: object
