ID                                     0x555c
Delivery_person_ID             INDORES03DEL01
Delivery_person_Age                 39.000000
Delivery_person_Ratings              4.100000
Restaurant_latitude                 22.751857
Restaurant_longitude                75.866699
Delivery_location_latitude          22.861857
Delivery_location_longitude         75.976699
Order_Date                         10-03-2022
Time_Orderd                             18:45
Time_Order_picked                       18:60
Weather conditions                        Fog
Road_traffic_density                   Medium
Vehicle_condition                           2
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    35.000000
Name: 29145, dtype: object
