ID                                    0x6c28
Delivery_person_ID             MYSRES13DEL01
Delivery_person_Age                29.000000
Delivery_person_Ratings             3.600000
Restaurant_latitude                12.310972
Restaurant_longitude               76.659264
Delivery_location_latitude         12.320972
Delivery_location_longitude        76.669264
Order_Date                        24-03-2022
Time_Orderd                            11:30
Time_Order_picked                      11:45
Weather conditions                     Sunny
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 3.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   48.000000
Name: 13608, dtype: object
