ID                                    0xc058
Delivery_person_ID             KOLRES11DEL01
Delivery_person_Age                34.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude               -22.577821
Restaurant_longitude               88.400581
Delivery_location_latitude         22.587821
Delivery_location_longitude        88.410581
Order_Date                        13-02-2022
Time_Orderd                             8:35
Time_Order_picked                       8:40
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   20.000000
Name: 39429, dtype: object
