ID                                    0x851d
Delivery_person_ID             HYDRES20DEL01
Delivery_person_Age                29.000000
Delivery_person_Ratings             4.500000
Restaurant_latitude                17.483216
Restaurant_longitude               78.552111
Delivery_location_latitude         17.493216
Delivery_location_longitude        78.562111
Order_Date                        01-04-2022
Time_Orderd                             9:10
Time_Order_picked                       9:20
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                 NaN
City                                     NaN
Time_taken (min)                   10.000000
Name: 31301, dtype: object
