ID                                       0x167a
Delivery_person_ID               CHENRES09DEL02
Delivery_person_Age                   26.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   13.044694
Restaurant_longitude                  80.261470
Delivery_location_latitude            13.064694
Delivery_location_longitude           80.281470
Order_Date                           15-03-2022
Time_Orderd                                9:20
Time_Order_picked                          9:25
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      16.000000
Name: 30222, dtype: object
