ID                                       0x5e23
Delivery_person_ID                VADRES14DEL03
Delivery_person_Age                   20.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   22.311603
Restaurant_longitude                  73.165012
Delivery_location_latitude            22.371603
Delivery_location_longitude           73.225012
Order_Date                           13-03-2022
Time_Orderd                               17:60
Time_Order_picked                         18:05
Weather conditions                        Sunny
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                    NaN
City                                      Urban
Time_taken (min)                      10.000000
Name: 39195, dtype: object
