ID                                     0x2d81
Delivery_person_ID             PUNERES02DEL01
Delivery_person_Age                 39.000000
Delivery_person_Ratings              4.600000
Restaurant_latitude                 18.551440
Restaurant_longitude                73.804855
Delivery_location_latitude          18.561440
Delivery_location_longitude         73.814855
Order_Date                         26-03-2022
Time_Orderd                             11:25
Time_Order_picked                       11:40
Weather conditions                      Windy
Road_traffic_density                     High
Vehicle_condition                           2
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    32.000000
Name: 8892, dtype: object
