ID                                    0xa705
Delivery_person_ID             MUMRES08DEL01
Delivery_person_Age                28.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                19.065838
Restaurant_longitude               72.832658
Delivery_location_latitude         19.175838
Delivery_location_longitude        72.942658
Order_Date                        02-03-2022
Time_Orderd                            22:15
Time_Order_picked                      22:30
Weather conditions                    Cloudy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   20.000000
Name: 35493, dtype: object
