ID                                       0x67d6
Delivery_person_ID               INDORES14DEL02
Delivery_person_Age                   28.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   22.761593
Restaurant_longitude                  75.886362
Delivery_location_latitude            22.891593
Delivery_location_longitude           76.016362
Order_Date                           02-03-2022
Time_Orderd                               18:40
Time_Order_picked                         18:50
Weather conditions                        Windy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      20.000000
Name: 40682, dtype: object
