ID                                       0x40f2
Delivery_person_ID               PUNERES11DEL01
Delivery_person_Age                   39.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   18.533811
Restaurant_longitude                  73.899315
Delivery_location_latitude            18.573811
Delivery_location_longitude           73.939315
Order_Date                           05-03-2022
Time_Orderd                               12:15
Time_Order_picked                         12:25
Weather conditions                   Sandstorms
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      26.000000
Name: 4066, dtype: object
