ID                                      0x6898
Delivery_person_ID             COIMBRES18DEL03
Delivery_person_Age                  35.000000
Delivery_person_Ratings               4.800000
Restaurant_latitude                  11.020910
Restaurant_longitude                 76.940432
Delivery_location_latitude           11.050910
Delivery_location_longitude          76.970432
Order_Date                          03-03-2022
Time_Orderd                              18:25
Time_Order_picked                        18:40
Weather conditions                       Sunny
Road_traffic_density                    Medium
Vehicle_condition                            0
Type_of_order                             Meal
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     20.000000
Name: 11205, dtype: object
