ID                                        0x863
Delivery_person_ID               INDORES05DEL01
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   22.727021
Restaurant_longitude                  75.884167
Delivery_location_latitude            22.737021
Delivery_location_longitude           75.894167
Order_Date                           19-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         11:40
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      25.000000
Name: 9931, dtype: object
