ID                                       0x89f1
Delivery_person_ID               CHENRES05DEL01
Delivery_person_Age                   21.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   13.058616
Restaurant_longitude                  80.264151
Delivery_location_latitude            13.068616
Delivery_location_longitude           80.274151
Order_Date                           13-03-2022
Time_Orderd                                8:35
Time_Order_picked                          8:45
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 22923, dtype: object
