ID                                       0x61e7
Delivery_person_ID                MYSRES16DEL02
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   12.316967
Restaurant_longitude                  76.603067
Delivery_location_latitude            12.396967
Delivery_location_longitude           76.683067
Order_Date                           18-03-2022
Time_Orderd                               21:40
Time_Order_picked                         21:45
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      39.000000
Name: 43943, dtype: object
