ID                                       0x92a2
Delivery_person_ID             RANCHIRES18DEL02
Delivery_person_Age                   24.000000
Delivery_person_Ratings                4.100000
Restaurant_latitude                   23.351489
Restaurant_longitude                  85.324253
Delivery_location_latitude            23.371489
Delivery_location_longitude           85.344253
Order_Date                           01-04-2022
Time_Orderd                               10:55
Time_Order_picked                         11:10
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                                        NaN
Time_taken (min)                      16.000000
Name: 35347, dtype: object
