ID                                     0x90f4
Delivery_person_ID             PUNERES16DEL02
Delivery_person_Age                 31.000000
Delivery_person_Ratings              4.800000
Restaurant_latitude                 18.536718
Restaurant_longitude                73.830327
Delivery_location_latitude          18.666719
Delivery_location_longitude         73.960327
Order_Date                         25-03-2022
Time_Orderd                             23:55
Time_Order_picked                       24:10
Weather conditions                      Windy
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    22.000000
Name: 14735, dtype: object
