ID                                      0x45f5
Delivery_person_ID             COIMBRES08DEL01
Delivery_person_Age                  22.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  11.001852
Restaurant_longitude                 76.976268
Delivery_location_latitude           11.071852
Delivery_location_longitude          77.046268
Order_Date                          20-03-2022
Time_Orderd                              23:35
Time_Order_picked                        23:50
Weather conditions                      Stormy
Road_traffic_density                       Low
Vehicle_condition                            0
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   0.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     21.000000
Name: 21782, dtype: object
