ID                                     0x67f5
Delivery_person_ID             CHENRES05DEL01
Delivery_person_Age                 35.000000
Delivery_person_Ratings              4.000000
Restaurant_latitude                 13.058616
Restaurant_longitude                80.264151
Delivery_location_latitude          13.098616
Delivery_location_longitude         80.304151
Order_Date                         05-04-2022
Time_Orderd                             14:40
Time_Order_picked                       14:50
Weather conditions                 Sandstorms
Road_traffic_density                     High
Vehicle_condition                           0
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  3.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    43.000000
Name: 39890, dtype: object
