ID                                       0x15a3
Delivery_person_ID             RANCHIRES19DEL01
Delivery_person_Age                   23.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   23.333017
Restaurant_longitude                  85.317200
Delivery_location_latitude            23.443017
Delivery_location_longitude           85.427200
Order_Date                           02-04-2022
Time_Orderd                               18:50
Time_Order_picked                         18:60
Weather conditions                   Sandstorms
Road_traffic_density                     Medium
Vehicle_condition                             1
Type_of_order                             Snack
Type_of_vehicle                         scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      22.000000
Name: 26351, dtype: object
