ID                                      0x7a21
Delivery_person_ID             CHENRES010DEL02
Delivery_person_Age                  35.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  13.066762
Restaurant_longitude                 80.251865
Delivery_location_latitude           13.116762
Delivery_location_longitude          80.301865
Order_Date                          17-03-2022
Time_Orderd                              23:35
Time_Order_picked                        23:45
Weather conditions                      Cloudy
Road_traffic_density                       Low
Vehicle_condition                            0
Type_of_order                           Buffet
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     22.000000
Name: 2773, dtype: object
