ID                                       0x525e
Delivery_person_ID               BANGRES15DEL02
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   12.975377
Restaurant_longitude                  77.696664
Delivery_location_latitude            12.995377
Delivery_location_longitude           77.716664
Order_Date                           17-03-2022
Time_Orderd                                8:60
Time_Order_picked                          9:15
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      26.000000
Name: 20264, dtype: object
