ID                                       0x7285
Delivery_person_ID             RANCHIRES18DEL02
Delivery_person_Age                   36.000000
Delivery_person_Ratings                3.800000
Restaurant_latitude                   23.351489
Restaurant_longitude                  85.324253
Delivery_location_latitude            23.431489
Delivery_location_longitude           85.404253
Order_Date                           18-03-2022
Time_Orderd                               20:25
Time_Order_picked                         20:35
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      40.000000
Name: 25955, dtype: object
