ID                                      0x8c29
Delivery_person_ID             COIMBRES18DEL01
Delivery_person_Age                  37.000000
Delivery_person_Ratings               4.100000
Restaurant_latitude                  11.020910
Restaurant_longitude                 76.940432
Delivery_location_latitude           11.060910
Delivery_location_longitude          76.980432
Order_Date                          01-04-2022
Time_Orderd                              15:60
Time_Order_picked                        16:15
Weather conditions                  Sandstorms
Road_traffic_density                    Medium
Vehicle_condition                            2
Type_of_order                             Meal
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                                     Urban
Time_taken (min)                     31.000000
Name: 42103, dtype: object
