ID                                        0x423
Delivery_person_ID                MUMRES16DEL01
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   19.120083
Restaurant_longitude                  72.907385
Delivery_location_latitude            19.190083
Delivery_location_longitude           72.977385
Order_Date                           31-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         22:25
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      32.000000
Name: 24669, dtype: object
