ID                                        0x541
Delivery_person_ID                SURRES11DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -21.157735
Restaurant_longitude                  72.768778
Delivery_location_latitude            21.207735
Delivery_location_longitude           72.818778
Order_Date                           19-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         18:10
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      18.000000
Name: 13451, dtype: object
