ID                                    0x8d79
Delivery_person_ID             VADRES13DEL01
Delivery_person_Age                38.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                22.310237
Restaurant_longitude               73.158921
Delivery_location_latitude         22.380237
Delivery_location_longitude        73.228921
Order_Date                        18-03-2022
Time_Orderd                            23:45
Time_Order_picked                      23:60
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                     NaN
Time_taken (min)                   28.000000
Name: 18447, dtype: object
