ID                                    0xc092
Delivery_person_ID             KNPRES11DEL01
Delivery_person_Age                39.000000
Delivery_person_Ratings             5.000000
Restaurant_latitude               -26.474986
Restaurant_longitude               80.342796
Delivery_location_latitude         26.584986
Delivery_location_longitude        80.452796
Order_Date                        12-02-2022
Time_Orderd                            23:40
Time_Order_picked                      23:50
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   25.000000
Name: 12833, dtype: object
