ID                                    0x2c24
Delivery_person_ID             VADRES09DEL02
Delivery_person_Age                    29.00
Delivery_person_Ratings                 4.60
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.02
Delivery_location_longitude             0.02
Order_Date                        09-03-2022
Time_Orderd                            11:60
Time_Order_picked                      12:15
Weather conditions                Sandstorms
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                     0.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       31.00
Name: 20794, dtype: object
