ID                                     0x5e6
Delivery_person_ID             SURRES01DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -21.186438
Restaurant_longitude               72.794115
Delivery_location_latitude         21.276438
Delivery_location_longitude        72.884115
Order_Date                        02-04-2022
Time_Orderd                              NaN
Time_Order_picked                      20:35
Weather conditions                       NaN
Road_traffic_density                     NaN
Vehicle_condition                          3
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   23.000000
Name: 31998, dtype: object
