ID                                       0xa935
Delivery_person_ID             RANCHIRES15DEL03
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   23.369746
Restaurant_longitude                  85.339820
Delivery_location_latitude            23.459746
Delivery_location_longitude           85.429820
Order_Date                           12-03-2022
Time_Orderd                               17:60
Time_Order_picked                         18:15
Weather conditions                       Stormy
Road_traffic_density                     Medium
Vehicle_condition                             1
Type_of_order                             Snack
Type_of_vehicle                      motorcycle
multiple_deliveries                    2.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      38.000000
Name: 37520, dtype: object
