ID                                       0x68a1
Delivery_person_ID                VADRES17DEL02
Delivery_person_Age                       22.00
Delivery_person_Ratings                    5.00
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.08
Delivery_location_longitude                0.08
Order_Date                           20-03-2022
Time_Orderd                               22:20
Time_Order_picked                         22:35
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                        0.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          27.00
Name: 38482, dtype: object
