ID                                     0x96b0
Delivery_person_ID             INDORES05DEL03
Delivery_person_Age                 35.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 22.727021
Restaurant_longitude                75.884167
Delivery_location_latitude          22.787021
Delivery_location_longitude         75.944167
Order_Date                         03-04-2022
Time_Orderd                             20:55
Time_Order_picked                       21:05
Weather conditions                        Fog
Road_traffic_density                      Jam
Vehicle_condition                           1
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    37.000000
Name: 6275, dtype: object
