ID                                     0xb363
Delivery_person_ID             BANGRES16DEL01
Delivery_person_Age                 36.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 13.029198
Restaurant_longitude                77.570997
Delivery_location_latitude          13.139198
Delivery_location_longitude         77.680997
Order_Date                         23-03-2022
Time_Orderd                             20:30
Time_Order_picked                       20:45
Weather conditions                      Sunny
Road_traffic_density                      Jam
Vehicle_condition                           1
Type_of_order                          Buffet
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    22.000000
Name: 43495, dtype: object
