ID                                     0x986f
Delivery_person_ID             BANGRES14DEL02
Delivery_person_Age                 20.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 12.949934
Restaurant_longitude                77.699386
Delivery_location_latitude          12.969934
Delivery_location_longitude         77.719386
Order_Date                         01-03-2022
Time_Orderd                             11:20
Time_Order_picked                       11:25
Weather conditions                      Sunny
Road_traffic_density                     High
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                       NaN
Festival                                   No
City                                    Urban
Time_taken (min)                    16.000000
Name: 29962, dtype: object
