ID                                    0xc371
Delivery_person_ID             AGRRES01DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                27.161661
Restaurant_longitude               78.011544
Delivery_location_latitude         27.231661
Delivery_location_longitude        78.081544
Order_Date                        12-02-2022
Time_Orderd                              NaN
Time_Order_picked                      23:05
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   12.000000
Name: 10717, dtype: object
