ID                                       0x8449
Delivery_person_ID             RANCHIRES14DEL01
Delivery_person_Age                       25.00
Delivery_person_Ratings                    4.50
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.04
Delivery_location_longitude                0.04
Order_Date                           05-03-2022
Time_Orderd                               16:15
Time_Order_picked                         16:30
Weather conditions                        Windy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                        0.00
Festival                                     No
City                                      Urban
Time_taken (min)                          24.00
Name: 11487, dtype: object
