ID                                      0x61d1
Delivery_person_ID             CHENRES010DEL02
Delivery_person_Age                  39.000000
Delivery_person_Ratings               4.500000
Restaurant_latitude                  13.066762
Restaurant_longitude                 80.251865
Delivery_location_latitude           13.196762
Delivery_location_longitude          80.381865
Order_Date                          23-03-2022
Time_Orderd                              23:10
Time_Order_picked                        23:25
Weather conditions                       Windy
Road_traffic_density                       Low
Vehicle_condition                            0
Type_of_order                             Meal
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                                     Urban
Time_taken (min)                     25.000000
Name: 23038, dtype: object
