ID                                    0x239f
Delivery_person_ID             MUMRES17DEL02
Delivery_person_Age                34.000000
Delivery_person_Ratings             3.500000
Restaurant_latitude                19.121999
Restaurant_longitude               72.908493
Delivery_location_latitude         19.251999
Delivery_location_longitude        73.038493
Order_Date                        20-03-2022
Time_Orderd                            17:20
Time_Order_picked                      17:35
Weather conditions                    Stormy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   31.000000
Name: 12714, dtype: object
