ID                                      0x939
Delivery_person_ID             INDORES01DEL02
Delivery_person_Age                       NaN
Delivery_person_Ratings                   NaN
Restaurant_latitude                 22.695207
Restaurant_longitude                75.866059
Delivery_location_latitude          22.825207
Delivery_location_longitude         75.996059
Order_Date                         08-03-2022
Time_Orderd                               NaN
Time_Order_picked                       21:20
Weather conditions                        Fog
Road_traffic_density                      Jam
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  2.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    44.000000
Name: 40408, dtype: object
