ID                                    0xc041
Delivery_person_ID             DEHRES06DEL01
Delivery_person_Age                36.000000
Delivery_person_Ratings             3.900000
Restaurant_latitude               -30.361281
Restaurant_longitude               78.068022
Delivery_location_latitude         30.471281
Delivery_location_longitude        78.178022
Order_Date                        18-02-2022
Time_Orderd                            22:45
Time_Order_picked                      22:50
Weather conditions                       Fog
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   36.000000
Name: 38532, dtype: object
