ID                                     0x8a24
Delivery_person_ID             PUNERES08DEL01
Delivery_person_Age                  22.00000
Delivery_person_Ratings               4.60000
Restaurant_latitude                  18.53408
Restaurant_longitude                 73.89852
Delivery_location_latitude           18.57408
Delivery_location_longitude          73.93852
Order_Date                         07-03-2022
Time_Orderd                             16:60
Time_Order_picked                       17:05
Weather conditions                     Stormy
Road_traffic_density                   Medium
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                   1.00000
Festival                                   No
City                            Metropolitian
Time_taken (min)                     27.00000
Name: 31942, dtype: object
