ID                                    0xc394
Delivery_person_ID             KOLRES09DEL02
Delivery_person_Age                27.000000
Delivery_person_Ratings                  NaN
Restaurant_latitude                22.515082
Restaurant_longitude               88.367830
Delivery_location_latitude         22.565082
Delivery_location_longitude        88.417830
Order_Date                        15-02-2022
Time_Orderd                            19:45
Time_Order_picked                      19:60
Weather conditions                    Cloudy
Road_traffic_density                     Jam
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   21.000000
Name: 41789, dtype: object
