ID                                    0xc129
Delivery_person_ID             KNPRES02DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                26.471617
Restaurant_longitude               80.313564
Delivery_location_latitude         26.601617
Delivery_location_longitude        80.443564
Order_Date                        16-02-2022
Time_Orderd                              NaN
Time_Order_picked                      24:05
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   22.000000
Name: 38875, dtype: object
