ID                                        0x627
Delivery_person_ID                SURRES03DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -21.186884
Restaurant_longitude                  72.793616
Delivery_location_latitude            21.236884
Delivery_location_longitude           72.843616
Order_Date                           19-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         17:45
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      16.000000
Name: 14417, dtype: object
