ID                                       0x8c98
Delivery_person_ID                JAPRES01DEL03
Delivery_person_Age                   34.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   26.905190
Restaurant_longitude                  75.810753
Delivery_location_latitude            26.935190
Delivery_location_longitude           75.840753
Order_Date                           17-03-2022
Time_Orderd                               21:50
Time_Order_picked                         21:60
Weather conditions                        Sunny
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                         NaN
Festival                                     No
City                              Metropolitian
Time_taken (min)                      15.000000
Name: 13799, dtype: object
