ID                                      0x1a03
Delivery_person_ID             COIMBRES12DEL03
Delivery_person_Age                  25.000000
Delivery_person_Ratings               4.500000
Restaurant_latitude                  11.000762
Restaurant_longitude                 76.981876
Delivery_location_latitude           11.060762
Delivery_location_longitude          77.041876
Order_Date                          17-03-2022
Time_Orderd                              20:50
Time_Order_picked                        21:05
Weather conditions                  Sandstorms
Road_traffic_density                       Jam
Vehicle_condition                            1
Type_of_order                           Drinks
Type_of_vehicle                        scooter
multiple_deliveries                   0.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     29.000000
Name: 14797, dtype: object
