ID                                    0x861c
Delivery_person_ID             VADRES18DEL01
Delivery_person_Age                    39.00
Delivery_person_Ratings                 5.00
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.04
Delivery_location_longitude             0.04
Order_Date                        01-04-2022
Time_Orderd                            12:45
Time_Order_picked                      12:60
Weather conditions                       Fog
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                     0.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       31.00
Name: 36640, dtype: object
