ID                                       0x7a68
Delivery_person_ID             RANCHIRES19DEL02
Delivery_person_Age                   30.000000
Delivery_person_Ratings                3.900000
Restaurant_latitude                   23.333017
Restaurant_longitude                  85.317200
Delivery_location_latitude            23.463017
Delivery_location_longitude           85.447200
Order_Date                           06-03-2022
Time_Orderd                               20:55
Time_Order_picked                         21:10
Weather conditions                       Stormy
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                            Drinks
Type_of_vehicle                         scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      33.000000
Name: 34944, dtype: object
