ID                                      0x95b9
Delivery_person_ID             COIMBRES17DEL01
Delivery_person_Age                  34.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  11.026117
Restaurant_longitude                 76.944652
Delivery_location_latitude           11.136117
Delivery_location_longitude          77.054652
Order_Date                          06-03-2022
Time_Orderd                              17:60
Time_Order_picked                        18:10
Weather conditions                       Sunny
Road_traffic_density                    Medium
Vehicle_condition                            2
Type_of_order                            Snack
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                                     Urban
Time_taken (min)                     25.000000
Name: 26150, dtype: object
